Model,Configuration,lumber,plywood: 2654,MDF,Veneer,nails,,staple,glue,fabric,thread,foam,foam glue: 2501,fiber padding (100g): 2509,fiber padding (200g): 2697,fiber ball: 2584,duck down,goose down,legs,base,Webbing:4874,packing,carpenter,seamstress,foam labor,Upholster labor,Packing labor,Labor Total,Manufacture total,Overhead,50% profit ,30% profit,Retail
PS-606,Sofa with Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-607,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-607,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-607,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-607,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Back Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Corner Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Left One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Right One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-608,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Corner with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-609,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-701,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-701,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-703,Armless Sofa / Round Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-703,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-703,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-703,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-705,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-705,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-705,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-706,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-706,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-706,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-706,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-707,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-708,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-801,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-801,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-801,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-801,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-801,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-802,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-803,Left One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-803,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-803,Right One-Arm Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-803,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-804,Chaise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-805,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-805,Left One-Arm Sofa with Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-805,Right One-Arm Sofa with Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-805,Round Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Large Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-901,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-902,Large Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-902,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Armless Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Back Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Corner Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Left Corner Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Left Extended Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Left One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Right Corner Return,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Right Extended Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Right One-Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-905,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Left One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Left One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Right One-Arm Chaise with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Right One-Arm Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
PS-906,Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Accent Pillow Case (Box),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Back Pillow Case (Tapered),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Console,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
T-104,Corner Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1202,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1203,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1204,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1205,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1207,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1209,Side Table\r,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1210,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1211,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TDW-1213,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
TWD-1201,Side Table\r,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
